#FeatureID	ESTIMATED
G000009765	0.0148128
G000010605	0.0122303
G000091305	0.0156397
G000156435	0.0216606
G000158935	0.039462
G000158955	0.0826527
G000203835	0.0195134
G000317595	0.0165102
G000331005	0.0132169
G000349325	0.0171921
G000376565	0.0154511
G000444875	0.0161185
G000497445	0.012564
G000716215	0.0221829
G000716805	0.0144646
G000718595	0.0144501
G000719335	0.0270431
G000720455	0.11
G000721105	0.0221394
G000721235	0.0359076
G000721275	0.0119692
G000725495	0.0159009
G000830005	0.0133765
G000968255	0.0139278
G001005085	0.0163216
G001013905	0.0182222
G001279985	0.016133
G001298575	0.0167859
G001418335	0.0239239
G001418415	0.0159589
G001418475	0.016104
G001418585	0.0184253
G001418655	0.0149143
G001419695	0.0147112
G001509795	0.0217622
G001511815	0.0180481
G001514045	0.0208481
G001654495	0.0152915
G001660045	0.0160315
G001746425	0.123377
G001905365	0.0147547
