#FeatureID	ESTIMATED
G000025565	0.0703461
G000164865	0.0476212
G000215745	0.0882077
G000247895	0.0568718
G000248015	0.0250301
G000262305	0.017237
G000300455	0.0396496
G000302695	0.0162108
G000463155	0.0253424
G000621185	0.0277518
G000648515	0.0485284
G000694955	0.0657059
G000735365	0.0221151
G000735455	0.0486622
G000735515	0.0467586
G000757785	0.0289415
G000757825	0.0225167
G000759795	0.0283913
G000982825	0.0289713
G001022135	0.036571
G001022195	0.0796562
G001187865	0.0226505
G001558935	0.0498074
G001571285	0.0361397
G001654915	0.0203156
