REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015005	0.188327	0.40152	0.22655932332345394
G000015305	0.179163	0.43972	0.20995747509246301
G000015405	0.185755	0.39361	0.22469435107156283
G000230895	0.197341	0.32668	0.24601531827014508
G000230935	0.194446	0.3316	0.23811313053268077
G000266905	0.188018	0.40248	0.21387765223742064
G000317305	0.196277	0.31341	0.2417988046609046
G000328565	0.197793	0.32058	0.2414153182701451
G000373905	0.195734	0.12818	0.2357671806618596
G000379865		0.2195953182701451
G000455165	0.187455	0.3914	0.22147727558934877
G000455325	0.164651	0.48138	0.19322377744957747
G000559085	0.193667	0.32766	0.24045313053268075
G000612825	0.186818	0.4123	0.21472718066185958
G000613185	0.191197	0.36418	0.22258880466090453
G000620625	0.194146	0.36737	0.2308032142829863
G000805385	0.170355	0.45847	0.20129377744957747
G001005175	0.192754	0.34839	0.2173653182701451
G001021385	0.195873	0.32458	0.23764313053268077
G001044235	0.185502	0.42136	0.20899765223742064
G001044245	0.189649	0.35983	0.22563765223742066
G001049355	0.187621	0.40843	0.2226663092220294
G001291445	0.193614	0.31775	0.23446880466090453
G001428895	0.192556	0.36501	0.23455880466090456
G001499855	0.193576	0.32849	0.21719531827014507
G001499915	0.195142	0.32888	0.22264531827014508
G001570425	0.189518	0.38397	0.21909718066185957
G001583415	0.186596	0.38295	0.2137053182701451
G001655245	0.180858	0.43334	0.20657747509246302
