#FeatureID	ESTIMATED
G000009765	0.0270396
G000091305	0.0583584
G000158935	0.0216286
G000158955	0.0509938
G000203835	0.0226209
G000204605	0.0132562
G000317595	0.025024
G000331005	0.0253806
G000349325	0.0294428
G000376565	0.0353654
G000444875	0.0195975
G000497425	0.0201247
G000497445	0.0189773
G000716215	0.0349313
G000716675	0.0138144
G000716805	0.0223418
G000718315	0.016078
G000718595	0.0129151
G000719335	0.0134113
G000720455	0.0137524
G000721105	0.0347298
G000721275	0.0244194
G000725795	0.0145586
G000830005	0.0519241
G000968255	0.0290707
G001005085	0.0271791
G001013905	0.0168067
G001278075	0.0157369
G001279985	0.0215356
G001298575	0.0213805
G001418335	0.0212255
G001418415	0.014295
G001418465	0.0147446
G001418585	0.0267295
G001418655	0.0262334
G001419695	0.0124345
G001419745	0.0153028
G001509795	0.0209464
G001513975	0.0326212
G001654495	0.0204192
G001660045	0.0206053
G001905365	0.0220472
