#FeatureID	ESTIMATED
G000014385	0.0210714
G000286115	0.0227923
G000309425	0.0237028
G000725025	0.0227623
G000725035	0.0228623
G000762045	0.0114362
G001867465	0.022142
G001867525	0.0212215
G001867535	0.0220119
G001867555	0.0210013
G001867615	0.0211814
G001867795	0.0211014
G001867875	0.0210714
G001867915	0.0211214
G001867975	0.0211614
G001868045	0.0210214
G001868055	0.0211214
G001868115	0.0220219
G001868145	0.0212715
G001868185	0.0212014
G001868195	0.0210314
G001868205	0.0219418
G001868225	0.0211614
G001868275	0.0221219
G001868315	0.0212815
G001868345	0.0210514
G001868405	0.0212515
G001868425	0.0211014
G001868525	0.0211514
G001868545	0.0210714
G001868555	0.0212215
G001868715	0.0218618
G001868805	0.0209213
G001869295	0.0211514
G001869305	0.0212215
G001869395	0.0210714
G001869405	0.0210814
G001869445	0.0213415
G001869655	0.0220719
G001869735	0.0209913
G001869815	0.0211114
G001869885	0.0211814
G001869945	0.0220419
G001869985	0.0210614
G001870005	0.0219819
G001870015	0.0210814
G001939485	0.022162
