REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00487679	0.95687	0.008615585583003418
G000286115	0.00243423	0.99802	0.0024981383868562758
G000309425	0.00242026	0.99804	0.0035265863336269255
G000725025	0.0026757	0.98417	0.002256506836449107
G000725035	0.00253033	0.98874	0.0026865068364491074
G000762045	0.016503	0.91893	0.015465585583003417
G001867465	0.00235434	0.99805	0.003925213593523322
G001867525	0.00294335	0.98828	0.003398125671151408
G001867535	0.00236757	0.99805	0.0021865863336269255
G001867555	0.00229861	0.98265	0.0035429008015988974
G001867615	0.00261116	0.98624	0.002798170062724635
G001867795	0.00256166	0.9874	0.0036481700627246354
G001867875	0.00255796	0.9874	0.0037081700627246347
G001867915	0.00259076	0.98759	0.001875429791946154
G001867975	0.00265727	0.98804	0.002280535432161766
G001868045	0.00228583	0.98265	0.0034181700627246353
G001868055	0.00266614	0.9878	0.0033105354321617663
G001868115	0.00236465	0.99805	0.0063565863336269264
G001868145	0.00254731	0.9874	0.003188170062724635
G001868185	0.00260263	0.98742	0.0017308626739820179
G001868195	0.00240536	0.98189	0.0022665068364491068
G001868205	0.00258653	0.99456	0.0033692471072275885
G001868225	0.00260775	0.98759	0.005580535432161766
G001868275	0.0024149	0.99803	0.004675936088314692
G001868315	0.0024612	0.98874	0.0020929008015988975
G001868345	0.00227886	0.98265	0.0027913535367123958
G001868405	0.00254934	0.9874	0.0034081700627246352
G001868425	0.00274377	0.98647	0.002012478240736448
G001868525	0.0023037	0.98246	0.0026881700627246355
G001868545	0.00261174	0.98737	0.001690535432161766
G001868555	0.00258813	0.98455	0.003148170062724635
G001868715	0.00242965	0.99649	0.0049881700627246355
G001868805	0.00235249	0.98265	0.003496586333626926
G001869295	0.0024921	0.98956	0.004288170062724635
G001869305	0.00242962	0.98852	0.0035116124766647193
G001869395	0.00262276	0.98774	0.0018313535367123959
G001869405	0.00257306	0.98754	0.002922900801598897
G001869445	0.0026279	0.98767	0.003718170062724635
G001869655	0.00240483	0.99795	0.0021453580924815957
G001869735	0.00262408	0.98722	0.004090535432161766
G001869815	0.0026497	0.9878	0.003718170062724635
G001869885	0.00248859	0.98873	0.001951353536712396
G001869945	0.00242894	0.99803	0.002215936088314692
G001869985	0.00265211	0.98781	0.004108170062724636
G001870005	0.00268221	0.99344	0.005545429791946154
G001870015	0.00262158	0.98946	0.003872900801598897
G001939485	0.00241335	0.99803	0.0038859360883146924
