#FeatureID	ESTIMATED
G000015005	0.013508
G000015305	0.0130014
G000015405	0.0139442
G000184435	0.0105109
G000214155	0.079655
G000230895	0.03377
G000230935	0.0114255
G000234585	0.0196992
G000240505	0.0117914
G000266905	0.0154638
G000455165	0.0113552
G000455325	0.0143382
G000559085	0.0111019
G000612825	0.0148729
G000613185	0.0189112
G000620625	0.0256089
G000805385	0.011524
G000970885	0.126286
G001005175	0.0216269
G001021385	0.0255104
G001021505	0.344144
G001044235	0.0162237
G001044245	0.0105953
G001049355	0.0107783
G001291445	0.0114959
G001494595	0.0139583
G001499855	0.0221334
G001499915	0.016688
G001570425	0.0147884
G001583415	0.0216409
G001655245	0.0136487
