#FeatureID	ESTIMATED
G000009765	0.0156748
G000010605	0.0160134
G000091305	0.0172482
G000156435	0.0229446
G000158935	0.0477215
G000158955	0.0876155
G000163875	0.0730362
G000203835	0.0205545
G000317595	0.0198176
G000331005	0.0170092
G000349325	0.0242989
G000376565	0.0205943
G000444875	0.0161329
G000716215	0.0288799
G000716805	0.0179852
G000718095	0.0167105
G000719335	0.018264
G000720455	0.0549315
G000721105	0.0296566
G000721235	0.0381413
G001005085	0.0189213
G001013905	0.0203752
G001083795	0.0167902
G001279985	0.0212516
G001298575	0.018025
G001418335	0.0251554
G001418415	0.0165113
G001418475	0.0168698
G001418585	0.0209329
G001418655	0.0199968
G001509795	0.0289396
G001511815	0.0210723
G001514045	0.0249163
G001654495	0.0155354
G001660045	0.0185229
G001746425	0.0603489
G001905365	0.0326044
