REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0138286	0.94035	0.02681050763508035
G000011405	0.0141807	0.94042	0.028658649060977925
G000014605	0.0141596	0.94032	0.028658649060977925
G000017785	0.0141368	0.94037	0.02698460540410401
G000019285	0.156593	0.63845	0.1865536204218914
G000154145	0.0160602	0.93732	0.02861835295024288
G000168775	0.0138391	0.94038	0.027070798797762488
G000170295	0.014334	0.93964	0.027266607465357702
G000219045	0.170619	0.59894	0.2025771256264696
G000262205	0.146463	0.6094	0.1875774958898466
G000313385	0.0141492	0.94033	0.027604605404104008
G000478845	0.0140905	0.94006	0.027728649060977925
G000505725	0.145355	0.60481	0.1876933416634228
G000524575	0.0160436	0.93431	0.02839835295024288
G000681495	0.0142258	0.93591	0.02704460540410401
G000742095	0.0180871	0.93633	0.033331389354476625
G000764555	0.197161	0.45651	0.22471366592442912
G000833335	0.0138171	0.94035	0.02681050763508035
G001042545	0.145379	0.60481	0.18705174881984876
G001412545	0.0161815	0.93315	0.02965835295024288
G001574475	0.0140309	0.94001	0.026697274819108933
G001574495	0.0141891	0.94066	0.026697274819108933
G001574555	0.0137374	0.94001	0.026300798797762485
G001574565	0.0139879	0.93977	0.026697274819108933
G001574585	0.0140512	0.9401	0.026697274819108933
G001574605	0.0140837	0.94032	0.026697274819108933
G001574635	0.0141371	0.94011	0.028228649060977926
G001574655	0.0138143	0.9403	0.02648396719555238
G001574705	0.0141052	0.94048	0.026697274819108933
G001574735	0.0138077	0.94019	0.02648396719555238
G001574755	0.0139944	0.93997	0.026697274819108933
G001574775	0.0137766	0.93992	0.026370798797762482
G001574785	0.0138667	0.94017	0.02663257764477952
G001574795	0.0141447	0.94044	0.026697274819108933
G001574835	0.0141293	0.9405	0.026697274819108933
G001574865	0.0187443	0.3409	0.026371861626516946
G001574885	0.0130527	0.93606	0.02656186162651694
G001574905	0.0851143	0.02418	0.02702313388445293
G001574935	0.0146685	0.20563	0.02702313388445293
G001574945	0.0296756	0.13616	0.02692186162651694
G001608445	0.097992	0.88845	0.1018590081931281
G001611815	0.0138389	0.93992	0.027500527723553818
G001696925	0.0138876	0.94026	0.027043550645994664
G001696935	0.0138271	0.93983	0.02644079879776248
G001696945	0.0159017	0.9367	0.02837835295024288
G001696955	0.0138735	0.93846	0.026570507635080346
G001753795	0.137978	0.71157	0.13797156466579058
