REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.1826	0.35763	0.25227179546925993
G000012725	0.197348	0.15396	0.2730989828851512
G000013365	0.180053	0.30632	0.2289296597748121
G000013745	0.190715	0.27168	0.24634961368720792
G000013885	0.193	0.19176	0.2622089828851512
G000014825	0.187429	0.24944	0.24437961368720795
G000195775	0.185949	0.29093	0.24482369807092236
G000239815	0.196359	0.001	0.2509789834879588
G000284375	0.181005	0.36243	0.24377179546925992
G000308295	0.179533	0.24012	0.22242405051165978
G000314735	0.17929	0.25253	0.24452435490869773
G000333455	0.193249	0.00999	0.25477369807092237
G000336555	0.179922	0.31734	0.22491355027220078
G000379145	0.20249	0.0061	0.22228501028512615
G000472385		0.25434830082700555
G000472425	0.189161	0.27763	0.2537583008270055
G000472865	0.179473	0.06331	0.23193455069818636
G000473125	0.191031	0.04843	0.24848179546925991
G000504425	0.192418	0.20812	0.26326961368720797
G000516555	0.20175	0.08041	0.2797133820465839
G000701345	0.19331	0.27525	0.24206762030653295
G000935205	0.189076	0.29988	0.24621983701709543
G000938285	0.184033	0.34726	0.2524917954692599
G001425835	0.183528	0.27538	0.2433782181998963
G001440405	0.185429	0.32577	0.2308038981421849
G001440475	0.214683	0.01454	0.23750389814218492
G001641695	0.182797	0.33779	0.2416917954692599
G001693385	0.186811	0.32107	0.24067389814218493
G001908185	0.184307	0.32043	0.24788179546925987
G900011245	0.184682	0.3249	0.2549217954692599
G900104755	0.179903	0.35159	0.2349238981421849
G900108575	0.192079	0.28326	0.2617875433923481
