#FeatureID	ESTIMATED
G000009765	0.0239162
G000091305	0.13587
G000156435	0.0184723
G000158935	0.0154101
G000158955	0.0248093
G000203835	0.0164592
G000317595	0.0912132
G000331005	0.0383339
G000349325	0.0358814
G000376565	0.0472228
G000444875	0.0200885
G000497445	0.0179761
G000716215	0.0525107
G000716805	0.030395
G000721105	0.0660353
G000721235	0.0135672
G000968255	0.0236327
G001005085	0.0399076
G001013905	0.0152117
G001279985	0.0190819
G001298575	0.0218889
G001418335	0.023661
G001418585	0.0348606
G001418655	0.028155
G001509795	0.0217897
G001511815	0.0183305
G001513975	0.0482577
G001611795	0.0277439
G001654495	0.0142902
G001660045	0.0150274
