REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.170923	0.45296	0.15469573131084294
G000156435	0.167618	0.45427	0.15402841406657897
G000158935	0.12663	0.53757	0.13465928263740853
G000158955	0.165245	0.45963	0.15830485234401126
G000204605	0.177653	0.41664	0.16306930120347257
G000213055	0.199082	0.3095	0.21634160970623242
G000242715	0.0310781	0.00263	0.17523946471147478
G000317595	0.169622	0.4595	0.1560714892683608
G000349325	0.167536	0.47081	0.1505585832438779
G000373565	0.198822	0.01165	0.1808783640452761
G000376565	0.169668	0.49734	0.15881636661842363
G000444875	0.165674	0.46747	0.14010390661387884
G000497445	0.16343	0.45306	0.15307878528831448
G000716215	0.167376	0.47688	0.15689332316974397
G000716675	0.178019	0.45111	0.16474611417830243
G000716805	0.175757	0.43227	0.16985107528913201
G000719955	0.190979	0.3512	0.19114160970623245
G000721105	0.168432	0.46425	0.150023323169744
G000721235	0.156141	0.49406	0.14220009779805445
G000725495	0.174345	0.45103	0.15765573131084293
G000725795	0.16943	0.41008	0.15423483835572543
G000802245	0.172871	0.39311	0.1701287852883145
G000819545	0.185901	0.10255	0.16616163696041006
G000968255	0.171821	0.47001	0.15687573131084287
G001005085	0.171101	0.49751	0.15410861168360965
G001013905	0.167085	0.4528	0.14752978325249674
G001298575	0.175965	0.4569	0.16287788223680338
G001418335	0.173058	0.42251	0.16518170285434036
G001418415	0.170931	0.41595	0.16061841406657895
G001418465	0.182565	0.41794	0.17092683375958279
G001418475	0.170583	0.44339	0.15895294955772482
G001418585	0.168387	0.47461	0.15506332316974394
G001419695	0.171392	0.38261	0.16633841406657895
G001419745	0.180581	0.4208	0.1691868337595828
G001509795	0.166313	0.46767	0.14343091797520918
G001511815	0.163975	0.49953	0.1442287852883145
G001513975	0.163487	0.47537	0.1471242858800273
G001514045	0.168803	0.46964	0.15567332316974394
G001611795	0.166697	0.48254	0.14887485234401127
G001654495	0.169476	0.44498	0.15081252843244292
