REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000184435	0.190381	0.36824	0.2361891092203238
G000214155	0.186897	0.33847	0.2375811460384857
G000230895	0.198194	0.34095	0.252510446231488
G000230935	0.186021	0.3963	0.23162499048787477
G000234585	0.198127	0.23819	0.24687199416784983
G000240505	0.199398	0.05755	0.23056114603848565
G000266905	0.191311	0.37594	0.2337614565085568
G000317305	0.195257	0.32415	0.24668629960127808
G000373905	0.19423	0.12341	0.25226475555703637
G000379865		0.2281996176652445
G000455325	0.190941	0.38493	0.22671475555703635
G000612825	0.19086	0.38935	0.2312247555570363
G000613185	0.192079	0.38126	0.23019752068198657
G000620625	0.195958	0.37219	0.2458777727731583
G000805385	0.193795	0.36614	0.23478475555703635
G000970885	0.183811	0.33165	0.2464818185828881
G001021385	0.179735	0.42072	0.22753532652923303
G001021505	0.169408	0.35899	0.22423592232682923
G001044235	0.190241	0.40234	0.22888145650855676
G001044245	0.194229	0.34567	0.2455214565085568
G001049355	0.194097	0.36616	0.2468937065749396
G001291445	0.196634	0.32774	0.24417831089952596
G001307545	0.193107	0.35887	0.23181475555703634
G001426545	0.20019	0.32846	0.25381777277315837
G001494595	0.190439	0.38146	0.23138444517956192
G001499855	0.193716	0.33235	0.22577363649023321
G001499915	0.194963	0.33379	0.23122363649023314
G001570425	0.192345	0.36974	0.2355947555570363
G001583415	0.187438	0.39707	0.2222836364902332
G001655245	0.189707	0.39426	0.2301411215301106
