#FeatureID	ESTIMATED
G000184435	0.0335168
G000214155	0.0335446
G000230895	0.0247866
G000230935	0.0576362
G000234585	0.0167237
G000266905	0.0286652
G000317305	0.0276642
G000455325	0.0322379
G000612825	0.0383268
G000613185	0.0337115
G000620625	0.0295132
G000805385	0.026427
G000970885	0.0542303
G001021385	0.106876
G001021505	0.119693
G001044235	0.036464
G001044245	0.0222009
G001049355	0.030389
G001291445	0.0179609
G001307545	0.0252871
G001426545	0.0182806
G001494595	0.0316679
G001499855	0.0230072
G001499915	0.0219368
G001570425	0.030806
G001583415	0.0409264
G001655245	0.0375205
