#FeatureID	ESTIMATED
G000015005	0.0299996
G000015305	0.0711724
G000015405	0.0365462
G000230895	0.0141998
G000230935	0.0169331
G000266905	0.0362662
G000317305	0.0148665
G000328565	0.0130932
G000455165	0.0483194
G000455325	0.153451
G000559085	0.0158931
G000612825	0.0383195
G000613185	0.0231197
G000620625	0.0262796
G000805385	0.111732
G001005175	0.0201331
G001021385	0.0145598
G001044235	0.0449061
G001044245	0.0259597
G001049355	0.0478527
G001291445	0.0165331
G001428895	0.022493
G001499855	0.0173998
G001499915	0.0173731
G001570425	0.0282796
G001583415	0.0288529
G001655245	0.0654658
