#FeatureID	ESTIMATED
G000009765	0.0276223
G000091305	0.0610075
G000158935	0.0221575
G000158955	0.0526778
G000203835	0.0230517
G000204605	0.0133143
G000317595	0.0249727
G000331005	0.025751
G000349325	0.029891
G000376565	0.036217
G000444875	0.0198722
G000497425	0.0199384
G000497445	0.0189448
G000716215	0.0359686
G000716675	0.0134634
G000716805	0.0223893
G000718315	0.0161958
G000719335	0.0133143
G000720455	0.0135462
G000721105	0.0351406
G000721275	0.0251548
G000725795	0.0144073
G000830005	0.0536714
G000968255	0.029328
G001005085	0.0275229
G001013905	0.0169576
G001278075	0.0155831
G001279985	0.0219587
G001298575	0.0207664
G001418335	0.0212135
G001418415	0.0145067
G001418465	0.0145067
G001418585	0.0271255
G001418655	0.0263306
G001419695	0.0125857
G001419745	0.0148379
G001509795	0.0212466
G001513975	0.0335343
G001654495	0.0204021
G001660045	0.0208161
G001905365	0.0221078
