REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.179294	0.41227	0.17782289866664275
G000010605	0.191361	0.3933	0.19629338276307864
G000091305	0.182956	0.42382	0.18786244534208626
G000156435	0.178288	0.4096	0.18325135098051282
G000158935	0.172021	0.46204	0.1875113509805129
G000158955	0.175248	0.40935	0.1860919652305165
G000163875	0.125977	0.41006	0.18243552305394525
G000203835	0.177974	0.44536	0.18757135098051286
G000225525	0.194397	0.05584	0.17924512427864733
G000242715	0.0413502	0.00087	0.2009327735084665
G000253235	0.192096	0.3775	0.18516464081459233
G000317595	0.181958	0.39582	0.18567244534208624
G000331005	0.183771	0.39437	0.19117453811087082
G000349325	0.179126	0.41459	0.17869030725118346
G000373565	0.22153	0.00866	0.19639279700808226
G000375725	0.213655	0.04442	0.19568338276307867
G000376565	0.182591	0.44108	0.1849245381108708
G000384175	0.19427	0.09675	0.18520464081459231
G000429085	0.189248	0.32153	0.19400338276307869
G000444875	0.18199	0.40668	0.17001971438806246
G000497445	0.181484	0.39068	0.1839697143880625
G000716675	0.190093	0.39711	0.18545279700808226
G000716805	0.183845	0.38817	0.1936528986666428
G000717025	0.194888	0.34776	0.20043338276307868
G000718095	0.191857	0.35815	0.19446498156859235
G000718315	0.185385	0.39751	0.1816797143880625
G000718595	0.191354	0.37079	0.18653464081459237
G000719335	0.196601	0.3561	0.19846099390661473
G000719955	0.19383	0.35349	0.19429057723630738
G000720455	0.196965	0.34764	0.2055845517890073
G000720475	0.191249	0.36979	0.19355279700808226
G000721105	0.177701	0.41725	0.1767382202538667
G000721235	0.175828	0.4458	0.18381135098051285
G000721265	0.200171	0.30666	0.2209816353408294
G000721275	0.193619	0.38786	0.18987464081459232
G000725495	0.18341	0.42506	0.18078289866664277
G000725795	0.18286	0.36154	0.18335971438806248
G000802245	0.187537	0.31733	0.20101971438806251
G000818195	0.203157	0.08818	0.19846498156859235
G000819545	0.178475	0.19243	0.19099518782454325
G000827005	0.194732	0.36136	0.19623847698456182
G000830005	0.191657	0.38245	0.18258464081459233
G000968255	0.180301	0.4235	0.1800028986666428
G001005085	0.18338	0.43966	0.18192971438806246
G001013905	0.180775	0.4056	0.1774713509805128
G001278075	0.191688	0.36904	0.19715970526709342
G001279985	0.184126	0.41798	0.18253520207464427
G001298575	0.185001	0.41291	0.18921453811087086
G001418335	0.18189	0.41403	0.1901128986666428
G001418415	0.182196	0.3928	0.18984135098051286
G001418465	0.189337	0.39217	0.18799279700808227
G001418475	0.181474	0.40988	0.18826244534208628
G001418585	0.180016	0.42275	0.18245519581678882
G001418655	0.181443	0.41911	0.17483289866664276
G001419695	0.183143	0.35427	0.1955613509805129
G001419745	0.187922	0.39768	0.18625279700808225
G001509795	0.176699	0.41678	0.17396512427864735
G001511815	0.18211	0.44222	0.17511971438806248
G001514045	0.178077	0.42454	0.18269407499779558
G001646665	0.191435	0.37474	0.1816646408145923
G001660045	0.18067	0.42717	0.18510135098051284
G001746425	0.194922	0.3384	0.2015845517890073
G001750785	0.192909	0.35259	0.19574464081459234
G001905365	0.191247	0.38216	0.19039338276307868
