#FeatureID	ESTIMATED
G000015305	0.0473479
G000184435	0.0405073
G000230895	0.0397323
G000230935	0.020969
G000234585	0.0215204
G000266905	0.0406862
G000317305	0.0184205
G000455165	0.0258573
G000455325	0.038242
G000559085	0.0210733
G000612825	0.045336
G000613185	0.032698
G000620625	0.0482421
G000805385	0.0317441
G001005175	0.0454701
G001021385	0.0203282
G001044235	0.0481527
G001044245	0.0270198
G001049355	0.0294788
G001291445	0.0211926
G001307545	0.0289721
G001426545	0.0254251
G001428895	0.0277053
G001494595	0.0238901
G001499855	0.042564
G001499915	0.0415505
G001570425	0.0407756
G001583415	0.0588682
G001655245	0.0462302
