REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.166626	0.35909	0.2528811507391567
G000013365	0.180203	0.25867	0.2562336517314947
G000013745	0.189217	0.22017	0.2710204949653838
G000013885	0.180312	0.17281	0.278425789036453
G000014825	0.186257	0.21887	0.26905049496538375
G000017645	0.19965	0.1453	0.35661221663837683
G000092925	0.189557	0.17315	0.33011933633991797
G000195775	0.186525	0.23718	0.27197873627113484
G000218565	0.192856	0.13794	0.30750874158701935
G000239815	0.209075	0.00152	0.269996769121017
G000284375	0.16566	0.35619	0.24438115073915667
G000293785	0.203657	0.15579	0.3281518447297058
G000308295	0.197054	0.10095	0.29060874158701927
G000314675	0.191797	0.17284	0.2877487415870193
G000314735	0.193114	0.13083	0.3094287415870193
G000333455	0.197246	0.00718	0.28192873627113485
G000336555	0.194839	0.17414	0.2897787415870193
G000344805	0.185022	0.27349	0.273666769121017
G000378025	0.194546	0.15858	0.35812933633991806
G000472425	0.181808	0.25848	0.26112595602985894
G000472865	0.188007	0.06699	0.24640542955215464
G000473085	0.204852	0.03513	0.3428672441452636
G000473125	0.204515	0.04414	0.24909115073915664
G000504425	0.190291	0.17529	0.2879404949653839
G000516555	0.196837	0.0663	0.299976474531102
G000526175	0.20061	0.15126	0.3577922166383768
G000701345	0.18669	0.23418	0.2594157222036309
G000751295	0.210553	0.16095	0.37296100179197067
G000935205	0.189195	0.24678	0.2723598561181785
G000938285	0.169136	0.33315	0.25206827834312834
G000938305	0.171659	0.3113	0.24523193995964246
G001402875	0.205141	0.12515	0.359089156725423
G001425835	0.192396	0.16569	0.2878487415870193
G001426945	0.202955	0.13681	0.33931984017624617
G001440475	0.214363	0.01752	0.2468946075444039
G001641695	0.169968	0.33494	0.24408231050739715
G001693385	0.184623	0.27954	0.2500646075444039
G900100155	0.19315	0.15522	0.356009336339918
G900104755	0.180181	0.29504	0.2473234706799368
G900108575	0.193308	0.21768	0.2857207677386148
