#FeatureID	ESTIMATED
G000011365	0.0891007
G000013365	0.058715
G000013745	0.0174896
G000013885	0.0423978
G000014825	0.0190848
G000017645	0.024274
G000092925	0.0473372
G000195775	0.0311737
G000284375	0.0980377
G000293785	0.0124541
G000344805	0.0296938
G000378025	0.0266572
G000472425	0.0462417
G000504425	0.0109934
G000526175	0.0253695
G000701345	0.0313851
G000751295	0.0125694
G000935205	0.0280025
G000938285	0.0695931
G000938305	0.0939824
G001641695	0.0630201
G001693385	0.0361515
G900100155	0.0250235
G900104755	0.0473372
G900108575	0.0139148
