#FeatureID	ESTIMATED
G000011365	0.127647
G000013365	0.0155909
G000013745	0.0103388
G000013885	0.0167478
G000014825	0.012671
G000195775	0.0107612
G000218565	0.0164723
G000284375	0.0799743
G000314675	0.150032
G000314735	0.0117528
G000336555	0.06229
G000472425	0.0199982
G000473125	0.0366725
G000701345	0.0178496
G000935205	0.0197778
G000938305	0.0899275
G001295845	0.0190065
G001425835	0.0193922
G001440405	0.0272702
G001641695	0.0540079
G001693385	0.027307
G001908185	0.0581765
G900011245	0.0413185
G900104755	0.0402901
G900108575	0.0147278
