#FeatureID	ESTIMATED
G000009765	0.0141425
G000010605	0.0228737
G000091305	0.0766989
G000156435	0.0117767
G000158935	0.0119335
G000158955	0.013502
G000163875	0.010914
G000203835	0.0132668
G000204605	0.0113062
G000253235	0.021998
G000317595	0.0410812
G000331005	0.0163122
G000349325	0.0187565
G000376565	0.0153711
G000444875	0.013123
G000497425	0.0178154
G000497445	0.0115937
G000716215	0.0160508
G000716675	0.0201289
G000716805	0.0157371
G000717025	0.0164691
G000718095	0.0204949
G000718315	0.0116329
G000718595	0.0187303
G000719335	0.0146392
G000719955	0.0127831
G000720455	0.0120512
G000720475	0.0135282
G000721105	0.0147045
G000721235	0.0117244
G000721275	0.0182598
G000725495	0.0150182
G000725795	0.0108095
G000830005	0.0205994
G000968255	0.0152404
G001005085	0.0139464
G001013905	0.0123387
G001278075	0.019776
G001279725	0.0117244
G001279985	0.0166913
G001298575	0.0157371
G001418335	0.01294
G001418465	0.0242069
G001418585	0.0164168
G001418655	0.0179461
G001419745	0.0237625
G001509795	0.020887
G001511815	0.0160377
G001513975	0.0212007
G001514045	0.0136458
G001611795	0.0137504
G001646665	0.0219065
G001654495	0.0141948
G001660045	0.0135674
G001693675	0.0106657
G001746425	0.0130707
G001750785	0.0139856
G001905365	0.0205341
