#FeatureID	ESTIMATED
G000009765	0.0201548
G000091305	0.0174535
G000156435	0.0292525
G000158935	0.038616
G000158955	0.089073
G000203835	0.0200848
G000317595	0.0292804
G000331005	0.0210506
G000349325	0.0528644
G000376565	0.0299103
G000444875	0.0190911
G000497445	0.019511
G000716215	0.0484975
G000716805	0.0216804
G000718095	0.0131286
G000718315	0.0137025
G000721105	0.0461041
G000721235	0.0288466
G000725495	0.0126807
G000968255	0.0203647
G001005085	0.0212185
G001013905	0.0259493
G001279985	0.0276009
G001298575	0.0168517
G001418335	0.0216244
G001418415	0.0159279
G001418475	0.0210086
G001418585	0.0265651
G001418655	0.0254174
G001419695	0.0127787
G001509795	0.0662869
G001511815	0.0261732
G001514045	0.0382661
G001654495	0.0145982
G001660045	0.0186852
G001905365	0.0297003
