REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007865	0.197055	0.30496	0.24717270528307628
G000015305	0.173416	0.47803	0.20413912053789782
G000015405	0.188911	0.39398	0.22925178108448824
G000069185	0.205131	0.17632	0.3084112873057977
G000157895	0.206085	0.25611	0.2743427052830763
G000164135	0.199075	0.30539	0.2490227052830763
G000184435	0.180471	0.42455	0.21155971375954524
G000195835	0.208158	0.20577	0.2780827052830763
G000195855	0.217039	0.08162	0.31927270528307633
G000214155	0.188137	0.31357	0.23239851024328043
G000222105	0.199011	0.30236	0.2485827052830763
G000230895	0.198532	0.33221	0.25179867759417257
G000230935	0.196968	0.32957	0.24649982128644168
G000234585	0.196985	0.20963	0.24245867759417256
G000240505	0.193959	0.05116	0.2253785102432804
G000257745	0.205011	0.23454	0.26749270528307634
G000266905	0.181088	0.43733	0.20945413890643025
G000277125	0.199253	0.28593	0.2467627052830763
G000317305	0.19629	0.32546	0.24878832092129657
G000328565	0.196644	0.33029	0.24719867759417263
G000340435	0.210855	0.18481	0.27249270528307634
G000373905	0.193307	0.17722	0.24731734399886793
G000379865		0.22537867759417257
G000455165	0.190085	0.39515	0.22296971375954522
G000455325	0.19009	0.39007	0.2217673439988679
G000526915	0.200611	0.26311	0.2573227052830763
G000559085	0.196166	0.31898	0.24883982128644166
G000612825	0.190614	0.40406	0.22627734399886792
G000613185	0.190656	0.3743	0.22957832092129654
G000613245	0.203677	0.26354	0.2829727052830763
G000620625	0.195082	0.35974	0.24248832092129657
G000689255	0.200438	0.28366	0.2447427052830763
G000723425	0.209541	0.23574	0.28417270528307637
G000759695	0.197421	0.28325	0.2498927052830763
G000805385	0.191925	0.35641	0.22983734399886793
G000972925	0.177252	0.33244	0.2365224641660942
G000975265	0.219635	0.07871	0.3239727052830763
G001005175	0.193229	0.34128	0.22314867759417262
G001021385	0.198186	0.32336	0.24602982128644169
G001021495	0.201364	0.27787	0.2505327052830763
G001021505	0.175745	0.34019	0.21887537373394472
G001044245	0.180686	0.4095	0.21566558308780967
G001049355	0.186058	0.43405	0.22197971375954523
G001291445	0.195477	0.3146	0.24145832092129654
G001307545	0.191316	0.35228	0.2268673439988679
G001417955	0.200539	0.28719	0.27787270528307634
G001426545	0.196941	0.3312	0.2504283209212966
G001428895	0.193477	0.38499	0.24154832092129655
G001494595	0.192737	0.3273	0.23855982128644165
G001499855	0.192119	0.31631	0.2229786775941726
G001499915	0.192976	0.32637	0.22842867759417257
G001570425	0.19312	0.37902	0.23064734399886794
G001583415	0.18326	0.40131	0.21948867759417262
G001584765	0.204427	0.26309	0.2656227052830763
G001673105	0.178855	0.3325	0.22188537373394474
G001881585	0.205359	0.23171	0.2689027052830763
