#FeatureID	ESTIMATED
G000025565	0.049374
G000164865	0.0415528
G000240185	0.129687
G000247895	0.0693098
G000262305	0.0171886
G000300455	0.0312247
G000302695	0.0186147
G000463155	0.0302489
G000621185	0.0293782
G000648515	0.0400066
G000694955	0.0450656
G000705335	0.0109136
G000735365	0.0204011
G000735455	0.0376497
G000735515	0.0364188
G000757785	0.0301588
G000757825	0.037995
G000759795	0.0269463
G000982825	0.0330411
G001022135	0.0464917
G001022195	0.0811691
G001187865	0.021542
G001297765	0.0335065
G001558935	0.0464917
G001571285	0.0356231
