#FeatureID	ESTIMATED
G000009765	0.0226234
G000091305	0.142094
G000156435	0.0167586
G000158935	0.0125493
G000158955	0.0206054
G000203835	0.0141258
G000317595	0.105486
G000331005	0.0300646
G000349325	0.0303327
G000376565	0.0488728
G000444875	0.0144569
G000497445	0.0175469
G000716215	0.047312
G000716805	0.0313259
G000721105	0.0625729
G000721235	0.0127542
G000721275	0.0139051
G000830005	0.024326
G001005085	0.0377266
G001013905	0.0145357
G001279985	0.0169163
G001298575	0.0219297
G001418335	0.0241684
G001418585	0.0382942
G001418655	0.0268327
G001509795	0.0212833
G001511815	0.0178149
G001513975	0.044222
G001611795	0.0251301
G001654495	0.0148825
G001660045	0.014315
G001905365	0.0142362
