REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007865	0.19428	0.36201	0.23827622399469406
G000015005	0.192679	0.3767	0.24182109470207144
G000015305	0.196198	0.32873	0.24380469384075665
G000015405	0.193784	0.34428	0.24215469384075664
G000069185	0.210613	0.18719	0.31923830191131053
G000157895	0.201989	0.31867	0.2653331932964368
G000164135	0.195333	0.37289	0.24012622399469408
G000184435	0.198446	0.31026	0.24634469384075663
G000195835	0.203748	0.24605	0.2690731932964368
G000195855	0.177664	0.17115	0.2914847926464898
G000214155	0.200893	0.27582	0.2575518258436285
G000222105	0.195096	0.37826	0.23968622399469408
G000230895	0.203382	0.32602	0.2605574275640703
G000230935	0.200671	0.31744	0.2555694534520214
G000240505	0.201161	0.04706	0.25053182584362854
G000266905	0.198212	0.33914	0.24250469384075662
G000277125	0.195168	0.37527	0.23786622399469404
G000317305	0.200517	0.28406	0.2585130511322431
G000328565	0.201476	0.31274	0.25595742756407036
G000340435	0.191564	0.26751	0.25273814880817325
G000373905	0.199324	0.10135	0.2509001655983464
G000379865		0.2341374275640703
G000455165	0.20299	0.27715	0.25775469384075667
G000455325	0.165833	0.48026	0.20742235306280263
G000526915	0.179857	0.3386	0.24004125896735667
G000559085	0.200507	0.29995	0.25790945345202143
G000612825	0.190366	0.39946	0.22986016559834635
G000613185	0.194065	0.34937	0.23930305113224304
G000613245	0.204064	0.31552	0.2739631932964368
G000620625	0.20018	0.30995	0.252213051132243
G000723425	0.205626	0.2867	0.2751631932964368
G000759695	0.193358	0.37781	0.2405509817377287
G000805385	0.17334	0.48107	0.2154923530628026
G000970885	0.203415	0.23556	0.2723018258436285
G000972925	0.201909	0.27168	0.2676018258436285
G001005175	0.19388	0.37422	0.23190742756407032
G001021385	0.201325	0.32356	0.25509945345202145
G001021495	0.196199	0.36503	0.2416362239946941
G001021505	0.200392	0.27238	0.2515518258436285
G001044235	0.198165	0.34496	0.23762469384075666
G001044245	0.199986	0.29027	0.2542646938407566
G001049355	0.200664	0.30878	0.2567646938407566
G001291445	0.197759	0.30748	0.25118305113224304
G001417955	0.200397	0.3338	0.2688631932964368
G001426545	0.202944	0.27732	0.260153051132243
G001428895	0.197867	0.34283	0.251273051132243
G001494595	0.198943	0.32878	0.24762945345202142
G001499855	0.194001	0.36625	0.23173742756407034
G001499915	0.197805	0.3583	0.2371874275640703
G001570425	0.192994	0.37763	0.23423016559834636
G001583415	0.188102	0.36702	0.22824742756407032
G001584765	0.199865	0.34509	0.2542224969624831
G001632805	0.208152	0.19163	0.31356830191131047
G001655245	0.195475	0.32899	0.24042469384075668
G001673105	0.201712	0.26315	0.2545618258436285
G001881585	0.173867	0.3694	0.23564270546219895
