#FeatureID	ESTIMATED
G000091305	0.0142476
G000156435	0.0221943
G000158935	0.0156507
G000158955	0.176354
G000203835	0.0164467
G000317595	0.0144904
G000331005	0.0146118
G000349325	0.016838
G000376565	0.0144229
G000444875	0.0127634
G000716215	0.0323808
G000716805	0.0161229
G000721105	0.0207372
G000721235	0.0150031
G000968255	0.372716
G001005085	0.0181602
G001013905	0.0180118
G001279985	0.0161364
G001418415	0.015165
G001418475	0.0131142
G001418585	0.0154079
G001418655	0.0134245
G001419695	0.0112928
G001509795	0.0163388
G001511815	0.0154214
G001513975	0.0254594
G001514045	0.0196578
G001654495	0.011765
G001660045	0.0156642
