#FeatureID	ESTIMATED
G000016325	0.0290326
G000025565	0.0437118
G000164865	0.0548842
G000195995	0.0515859
G000215745	0.101164
G000247895	0.0592905
G000248015	0.0204675
G000262305	0.0132061
G000300455	0.0282634
G000302695	0.0140404
G000463155	0.0300885
G000621185	0.0421735
G000694955	0.0439986
G000735515	0.0323439
G000757785	0.0339865
G000757825	0.0219537
G000759795	0.0301276
G001022135	0.0267381
G001022195	0.0887663
G001187865	0.0178732
G001297765	0.0523681
G001558935	0.0663564
G001571285	0.0853508
G001654915	0.0122283
