#FeatureID	ESTIMATED
G000015005	0.0304914
G000184435	0.0529
G000214155	0.0257393
G000230895	0.0194682
G000230935	0.0152457
G000234585	0.0158031
G000266905	0.0373338
G000317305	0.014312
G000328565	0.0181025
G000455165	0.0288748
G000455325	0.0217258
G000559085	0.0158031
G000612825	0.0246244
G000613185	0.0224505
G000620625	0.0231333
G000805385	0.0177123
G000972925	0.0608852
G001005175	0.0277042
G001021385	0.0135873
G001021505	0.0732741
G001044235	0.0480225
G001044245	0.0239416
G001049355	0.033822
G001291445	0.0145489
G001307545	0.0167507
G001426545	0.0179632
G001428895	0.0215028
G001494595	0.0185345
G001499855	0.0250146
G001499915	0.0273558
G001570425	0.0245129
G001583415	0.0413891
G001655245	0.0644946
G001673105	0.0629756
