#FeatureID	ESTIMATED
G000011405	0.0210156
G000014605	0.0210156
G000017785	0.021272
G000153845	0.0211797
G000154145	0.0227182
G000168775	0.02239
G000170295	0.0209335
G000262205	0.0782264
G000313385	0.0212925
G000478845	0.0214053
G000524575	0.0228413
G000681495	0.0209438
G000833335	0.0223592
G001042525	0.0797444
G001042545	0.0795495
G001412545	0.0234054
G001574475	0.0211694
G001574485	0.0211284
G001574495	0.0210361
G001574565	0.0211592
G001574585	0.0211387
G001574635	0.0213028
G001574655	0.0222361
G001574675	0.0221541
G001574695	0.0224002
G001574705	0.02119
G001574735	0.0223284
G001574755	0.0212002
G001574775	0.0225643
G001574785	0.022072
G001574795	0.0211387
G001574835	0.0210053
G001574885	0.02159
G001611815	0.0229233
G001696925	0.0222156
G001696935	0.0223797
G001696945	0.0230977
G001696955	0.0222772
