#FeatureID	ESTIMATED
G000010605	0.0171502
G000091305	0.0830345
G000158935	0.166884
G000158955	0.0198667
G000317595	0.0348256
G000331005	0.0158282
G000349325	0.0192147
G000376565	0.0150676
G000716215	0.0154298
G000716675	0.016299
G000717745	0.0171502
G000718015	0.0232171
G000718635	0.0152124
G000719265	0.0156471
G000721105	0.016625
G000721235	0.0158463
G000935125	0.0407295
G000968255	0.0146329
G001187435	0.0292115
G001279985	0.0178384
G001298575	0.0165345
G001418465	0.0176392
G001418585	0.0170415
G001418655	0.014977
G001419745	0.0164801
G001509795	0.0220218
G001511815	0.0177297
G001513975	0.0249556
G001654495	0.014651
G001660045	0.0165888
G001729485	0.21167
